Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder
1997,4,9/21/1997 12:00:00 AM,KC,CAR,,-5.5,36.5
1997,4,9/21/1997 12:00:00 AM,CHI,NE,,-12.5,43.5
1997,4,9/21/1997 12:00:00 AM,DET,NO,,5.5,38.0
1997,4,9/21/1997 12:00:00 AM,BAL,TEN,,-3.5,44.0
1997,4,9/21/1997 12:00:00 AM,OAK,NYJ,,-1.5,46.0
1997,4,9/21/1997 12:00:00 AM,ATL,SF,,-14.0,38.0
1997,4,9/21/1997 12:00:00 AM,CIN,DEN,,-11.0,45.0
1997,4,9/21/1997 12:00:00 AM,IND,BUF,,-7.0,36.5
1997,4,9/21/1997 12:00:00 AM,SD,SEA,,-6.0,42.0
1997,4,9/21/1997 12:00:00 AM,NYG,STL,,-2.5,41.0
1997,4,9/21/1997 12:00:00 AM,MIA,TB,,-3.5,36.5
1997,4,9/21/1997 12:00:00 AM,MIN,GB,,-11.0,43.5
1997,4,9/22/1997 12:00:00 AM,PIT,JAX,,-4.0,41.5
1997,5,9/28/1997 12:00:00 AM,GB,DET,,7.5,45.5
1997,5,9/28/1997 12:00:00 AM,JAX,WAS,,-2.5,43.5
1997,5,9/28/1997 12:00:00 AM,TEN,PIT,,-6.5,40.0
1997,5,9/28/1997 12:00:00 AM,DEN,ATL,,11.5,43.0
1997,5,9/28/1997 12:00:00 AM,NO,NYG,,-5.0,37.5
1997,5,9/28/1997 12:00:00 AM,ARI,TB,,-7.0,36.5
1997,5,9/28/1997 12:00:00 AM,CHI,DAL,,-14.0,41.5
1997,5,9/28/1997 12:00:00 AM,SEA,KC,,-5.5,41.0
1997,5,9/28/1997 12:00:00 AM,BAL,SD,,-2.5,44.0
1997,5,9/28/1997 12:00:00 AM,NYJ,CIN,,-4.0,46.0
1997,5,9/28/1997 12:00:00 AM,STL,OAK,,-7.5,43.0
1997,5,9/28/1997 12:00:00 AM,PHI,MIN,,-2.0,44.0
1997,5,9/29/1997 12:00:00 AM,SF,CAR,,3.5,38.0
1997,6,10/5/1997 12:00:00 AM,KC,MIA,,-3.0,40.0
1997,6,10/5/1997 12:00:00 AM,TB,GB,,-8.0,40.0
1997,6,10/5/1997 12:00:00 AM,DAL,NYG,,7.5,37.0
1997,6,10/5/1997 12:00:00 AM,DET,BUF,,-4.0,42.0
1997,6,10/5/1997 12:00:00 AM,PIT,BAL,,1.5,45.0
1997,6,10/5/1997 12:00:00 AM,WAS,PHI,,-3.0,41.0
1997,6,10/5/1997 12:00:00 AM,CIN,JAX,,-7.0,45.5
1997,6,10/5/1997 12:00:00 AM,SD,OAK,,-6.5,46.5
1997,6,10/5/1997 12:00:00 AM,MIN,ARI,,-2.0,42.0
1997,6,10/5/1997 12:00:00 AM,TEN,SEA,,-4.5,42.0
1997,6,10/5/1997 12:00:00 AM,NYJ,IND,,3.0,42.0
1997,6,10/5/1997 12:00:00 AM,NO,CHI,,-3.5,37.0
1997,6,10/6/1997 12:00:00 AM,NE,DEN,,-5.5,45.5
1997,7,10/12/1997 12:00:00 AM,GB,CHI,,11.5,41.5
1997,7,10/12/1997 12:00:00 AM,BUF,NE,,-8.0,42.5
1997,7,10/12/1997 12:00:00 AM,PHI,JAX,,-3.0,42.5
1997,7,10/12/1997 12:00:00 AM,MIA,NYJ,,-3.5,42.0
1997,7,10/12/1997 12:00:00 AM,DET,TB,,-5.5,38.0
1997,7,10/12/1997 12:00:00 AM,CIN,TEN,,-1.5,42.5
1997,7,10/12/1997 12:00:00 AM,ATL,NO,,-1.5,38.0
1997,7,10/12/1997 12:00:00 AM,CAR,MIN,,-4.0,43.0
1997,7,10/12/1997 12:00:00 AM,STL,SF,,-14.0,40.5
1997,7,10/12/1997 12:00:00 AM,NYG,ARI,,-6.0,37.0
1997,7,10/12/1997 12:00:00 AM,IND,PIT,,-11.5,42.0
1997,7,10/13/1997 12:00:00 AM,DAL,WAS,,2.5,41.0
1997,8,10/16/1997 12:00:00 AM,SD,KC,,-5.5,40.0
1997,8,10/19/1997 12:00:00 AM,JAX,DAL,,-4.0,41.5
1997,8,10/19/1997 12:00:00 AM,SF,ATL,,10.5,42.0
1997,8,10/19/1997 12:00:00 AM,CAR,NO,,5.0,36.5
1997,8,10/19/1997 12:00:00 AM,ARI,PHI,,-7.5,39.5
1997,8,10/19/1997 12:00:00 AM,WAS,TEN,,-1.0,37.5
1997,8,10/19/1997 12:00:00 AM,SEA,STL,,2.5,40.0
1997,8,10/19/1997 12:00:00 AM,MIA,BAL,,1.0,46.0
1997,8,10/19/1997 12:00:00 AM,DEN,OAK,,5.0,47.0
1997,8,10/19/1997 12:00:00 AM,PIT,CIN,,4.5,44.5
1997,8,10/19/1997 12:00:00 AM,NYG,DET,,-6.5,39.0
1997,8,10/19/1997 12:00:00 AM,NE,NYJ,,3.5,45.5
1997,8,10/20/1997 12:00:00 AM,BUF,IND,,-1.0,38.0
1997,9,10/26/1997 12:00:00 AM,DAL,PHI,,-1.0,40.0
1997,9,10/26/1997 12:00:00 AM,DEN,BUF,,7.0,41.0
1997,9,10/26/1997 12:00:00 AM,SF,NO,,13.5,38.0
1997,9,10/26/1997 12:00:00 AM,KC,STL,,5.5,38.5
1997,9,10/26/1997 12:00:00 AM,BAL,WAS,,-5.5,44.5
1997,9,10/26/1997 12:00:00 AM,MIN,TB,,-3.0,39.5
1997,9,10/26/1997 12:00:00 AM,CIN,NYG,,-5.5,40.0
1997,9,10/26/1997 12:00:00 AM,JAX,PIT,,-4.0,44.0
1997,9,10/26/1997 12:00:00 AM,OAK,SEA,,-1.5,45.0
1997,9,10/26/1997 12:00:00 AM,IND,SD,,-6.0,37.5
1997,9,10/26/1997 12:00:00 AM,TEN,ARI,,-1.0,37.5
1997,9,10/26/1997 12:00:00 AM,ATL,CAR,,-9.0,37.5
1997,9,10/27/1997 12:00:00 AM,GB,NE,,-1.5,45.0
1997,9,10/27/1997 12:00:00 AM,CHI,MIA,,-8.5,39.5
1997,10,11/2/1997 12:00:00 AM,MIA,BUF,,-1.5,40.0
1997,10,11/2/1997 12:00:00 AM,NE,MIN,,1.5,45.0
1997,10,11/2/1997 12:00:00 AM,OAK,CAR,,-3.0,42.5
1997,10,11/2/1997 12:00:00 AM,WAS,CHI,,2.5,40.0
1997,10,11/2/1997 12:00:00 AM,SD,CIN,,0.0,43.0
1997,10,11/2/1997 12:00:00 AM,BAL,NYJ,,-4.0,45.5
1997,10,11/2/1997 12:00:00 AM,STL,ATL,,-3.0,40.0
1997,10,11/2/1997 12:00:00 AM,TB,IND,,5.5,36.5
1997,10,11/2/1997 12:00:00 AM,DAL,SF,,-6.5,39.5
1997,10,11/2/1997 12:00:00 AM,SEA,DEN,,-9.0,44.5
1997,10,11/2/1997 12:00:00 AM,JAX,TEN,,1.0,42.5
1997,10,11/2/1997 12:00:00 AM,PHI,ARI,,3.5,38.0
1997,10,11/2/1997 12:00:00 AM,DET,GB,,-10.0,45.0
1997,10,11/3/1997 12:00:00 AM,PIT,KC,,-3.0,42.0
1997,11,11/9/1997 12:00:00 AM,STL,GB,,-14.5,42.0
1997,11,11/9/1997 12:00:00 AM,KC,JAX,,-6.0,42.0
1997,11,11/9/1997 12:00:00 AM,ARI,DAL,,-9.0,38.0
1997,11,11/9/1997 12:00:00 AM,CHI,MIN,,-9.0,42.5
1997,11,11/9/1997 12:00:00 AM,DET,WAS,,-3.5,40.0
1997,11,11/9/1997 12:00:00 AM,NYJ,MIA,,-3.0,42.0
1997,11,11/9/1997 12:00:00 AM,CIN,IND,,3.0,41.0
1997,11,11/9/1997 12:00:00 AM,TB,ATL,,3.0,41.0
1997,11,11/9/1997 12:00:00 AM,CAR,DEN,,-7.0,40.5
1997,11,11/9/1997 12:00:00 AM,NE,BUF,,3.0,38.5
1997,11,11/9/1997 12:00:00 AM,NO,OAK,,-9.5,42.0
1997,11,11/9/1997 12:00:00 AM,SEA,SD,,3.0,41.0
1997,11,11/9/1997 12:00:00 AM,NYG,TEN,,-3.0,40.0
1997,11,11/9/1997 12:00:00 AM,BAL,PIT,,-7.0,44.5
1997,11,11/10/1997 12:00:00 AM,SF,PHI,,4.0,38.0
1997,12,11/16/1997 12:00:00 AM,WAS,DAL,,-6.0,37.5
1997,12,11/16/1997 12:00:00 AM,DEN,KC,,4.0,39.0
1997,12,11/16/1997 12:00:00 AM,GB,IND,,12.5,39.5
1997,12,11/16/1997 12:00:00 AM,MIN,DET,,-1.0,43.0
1997,12,11/16/1997 12:00:00 AM,CIN,PIT,,-8.5,42.0
1997,12,11/16/1997 12:00:00 AM,NE,TB,,1.5,38.0
1997,12,11/16/1997 12:00:00 AM,PHI,BAL,,-2.5,41.0
1997,12,11/16/1997 12:00:00 AM,TEN,JAX,,-5.5,41.5
1997,12,11/16/1997 12:00:00 AM,SEA,NO,,6.0,38.5
1997,12,11/16/1997 12:00:00 AM,ATL,STL,,-3.5,42.5
1997,12,11/16/1997 12:00:00 AM,ARI,NYG,,-5.0,36.0
1997,12,11/16/1997 12:00:00 AM,CAR,SF,,-9.5,37.0
1997,12,11/16/1997 12:00:00 AM,NYJ,CHI,,3.0,41.5
1997,12,11/16/1997 12:00:00 AM,OAK,SD,,1.0,45.0
1997,12,11/17/1997 12:00:00 AM,BUF,MIA,,-6.0,38.0
1997,13,11/23/1997 12:00:00 AM,DAL,GB,,-6.0,39.5
1997,13,11/23/1997 12:00:00 AM,MIA,NE,,-6.0,39.5
1997,13,11/23/1997 12:00:00 AM,PIT,PHI,,3.0,37.0
1997,13,11/23/1997 12:00:00 AM,BUF,TEN,,-3.5,36.5
1997,13,11/23/1997 12:00:00 AM,IND,DET,,-8.5,43.5
1997,13,11/23/1997 12:00:00 AM,MIN,NYJ,,0.0,43.5
1997,13,11/23/1997 12:00:00 AM,ARI,BAL,,-5.0,41.0
1997,13,11/23/1997 12:00:00 AM,TB,CHI,,5.5,36.5
1997,13,11/23/1997 12:00:00 AM,NO,ATL,,-4.0,37.5
1997,13,11/23/1997 12:00:00 AM,SD,SF,,-14.5,41.0
1997,13,11/23/1997 12:00:00 AM,CAR,STL,,3.5,38.5
1997,13,11/23/1997 12:00:00 AM,KC,SEA,,-3.0,42.0
1997,13,11/23/1997 12:00:00 AM,JAX,CIN,,5.0,42.5
1997,13,11/23/1997 12:00:00 AM,NYG,WAS,,-5.5,36.5
1997,13,11/24/1997 12:00:00 AM,OAK,DEN,,-10.5,47.5
1997,14,11/27/1997 12:00:00 AM,CHI,DET,,-8.0,44.0
1997,14,11/27/1997 12:00:00 AM,TEN,DAL,,-5.5,36.5
1997,14,11/30/1997 12:00:00 AM,SF,KC,,3.0,36.5
1997,14,11/30/1997 12:00:00 AM,BAL,JAX,,-8.0,44.5
1997,14,11/30/1997 12:00:00 AM,IND,NE,,-11.5,40.0
1997,14,11/30/1997 12:00:00 AM,STL,WAS,,-8.5,36.5
1997,14,11/30/1997 12:00:00 AM,CIN,PHI,,-6.0,40.5
1997,14,11/30/1997 12:00:00 AM,NYJ,BUF,,1.5,37.5
1997,14,11/30/1997 12:00:00 AM,MIA,OAK,,2.0,44.0
1997,14,11/30/1997 12:00:00 AM,PIT,ARI,,6.0,40.0
1997,14,11/30/1997 12:00:00 AM,ATL,SEA,,-7.0,46.0
1997,14,11/30/1997 12:00:00 AM,TB,NYG,,0.0,34.0
1997,14,11/30/1997 12:00:00 AM,DEN,SD,,9.5,43.0
1997,14,11/30/1997 12:00:00 AM,NO,CAR,,-9.0,33.0
1997,14,12/1/1997 12:00:00 AM,GB,MIN,,3.0,46.0
1997,15,12/4/1997 12:00:00 AM,TEN,CIN,,2.5,44.0
1997,15,12/7/1997 12:00:00 AM,NE,JAX,,-6.5,44.5
1997,15,12/7/1997 12:00:00 AM,DEN,PIT,,-1.0,42.0
1997,15,12/7/1997 12:00:00 AM,GB,TB,,3.0,37.5
1997,15,12/7/1997 12:00:00 AM,OAK,KC,,-8.0,42.0
1997,15,12/7/1997 12:00:00 AM,BUF,CHI,,1.0,37.0
1997,15,12/7/1997 12:00:00 AM,SEA,BAL,,0.0,44.0
1997,15,12/7/1997 12:00:00 AM,NYG,PHI,,-6.0,37.0
1997,15,12/7/1997 12:00:00 AM,STL,NO,,-2.5,36.5
1997,15,12/7/1997 12:00:00 AM,MIN,SF,,-9.5,38.0
1997,15,12/7/1997 12:00:00 AM,WAS,ARI,,-1.0,37.0
1997,15,12/7/1997 12:00:00 AM,ATL,SD,,1.5,43.5
1997,15,12/7/1997 12:00:00 AM,IND,NYJ,,-6.0,39.5
1997,15,12/7/1997 12:00:00 AM,DET,MIA,,-3.0,44.5
1997,15,12/8/1997 12:00:00 AM,CAR,DAL,,-7.0,37.5
1997,16,12/13/1997 12:00:00 AM,WAS,NYG,,-3.0,36.0
1997,16,12/13/1997 12:00:00 AM,PIT,NE,,-1.0,42.5
1997,16,12/14/1997 12:00:00 AM,JAX,BUF,,4.5,39.0
1997,16,12/14/1997 12:00:00 AM,DAL,CIN,,-5.5,42.0
1997,16,12/14/1997 12:00:00 AM,DET,MIN,,-1.0,46.0
1997,16,12/14/1997 12:00:00 AM,MIA,IND,,3.5,41.5
1997,16,12/14/1997 12:00:00 AM,PHI,ATL,,-3.0,43.5
1997,16,12/14/1997 12:00:00 AM,TEN,BAL,,2.5,43.5
1997,16,12/14/1997 12:00:00 AM,TB,NYJ,,2.0,35.0
1997,16,12/14/1997 12:00:00 AM,GB,CAR,,7.0,38.0
1997,16,12/14/1997 12:00:00 AM,KC,SD,,9.5,39.0
1997,16,12/14/1997 12:00:00 AM,SEA,OAK,,-2.5,45.0
1997,16,12/14/1997 12:00:00 AM,ARI,NO,,-1.5,37.5
1997,16,12/14/1997 12:00:00 AM,CHI,STL,,-4.5,42.5
1997,16,12/15/1997 12:00:00 AM,DEN,SF,,-3.5,45.0
1997,17,12/20/1997 12:00:00 AM,BUF,GB,,-11.0,37.0
1997,17,12/20/1997 12:00:00 AM,STL,CAR,,-5.0,37.5
1997,17,12/21/1997 12:00:00 AM,NYG,DAL,,-3.5,37.0
1997,17,12/21/1997 12:00:00 AM,PHI,WAS,,-5.5,38.0
1997,17,12/21/1997 12:00:00 AM,NO,KC,,-8.0,35.0
1997,17,12/21/1997 12:00:00 AM,IND,MIN,,-4.5,42.5
1997,17,12/21/1997 12:00:00 AM,BAL,CIN,,-6.5,48.5
1997,17,12/21/1997 12:00:00 AM,CHI,TB,,-7.0,36.0
1997,17,12/21/1997 12:00:00 AM,JAX,OAK,,4.0,46.0
1997,17,12/21/1997 12:00:00 AM,SD,DEN,,-15.5,42.5
1997,17,12/21/1997 12:00:00 AM,NYJ,DET,,-7.5,43.0
1997,17,12/21/1997 12:00:00 AM,ATL,ARI,,3.0,42.0
1997,17,12/21/1997 12:00:00 AM,SF,SEA,,-3.0,41.5
1997,17,12/21/1997 12:00:00 AM,PIT,TEN,,-3.0,39.5
1997,17,12/22/1997 12:00:00 AM,NE,MIA,,-3.0,44.0
1997,18,12/27/1997 12:00:00 AM,MIN,NYG,,-5.0,36.5
1997,18,12/27/1997 12:00:00 AM,JAX,DEN,,-8.5,45.5
1997,18,12/28/1997 12:00:00 AM,MIA,NE,,-4.5,41.0
1997,18,12/28/1997 12:00:00 AM,DET,TB,,-2.5,37.5
1997,19,1/3/1998 12:00:00 AM,NE,PIT,,-8.0,41.5
1997,19,1/3/1998 12:00:00 AM,MIN,SF,,-14.0,41.0
1997,19,1/4/1998 12:00:00 AM,TB,GB,,-14.0,37.0
1997,19,1/4/1998 12:00:00 AM,DEN,KC,,0.0,41.0
1997,20,1/11/1998 12:00:00 AM,DEN,PIT,,3.0,42.0
1997,20,1/11/1998 12:00:00 AM,GB,SF,,2.5,44.0
1997,21,1/25/1998 12:00:00 AM,GB,DEN,,11.5,49.0
1998,1,9/6/1998 12:00:00 AM,DET,GB,,-9.5,44.5
1998,1,9/6/1998 12:00:00 AM,TB,MIN,,-3.0,39.5
1998,1,9/6/1998 12:00:00 AM,WAS,NYG,,-2.0,37.0
1998,1,9/6/1998 12:00:00 AM,PIT,BAL,,3.0,42.0
1998,1,9/6/1998 12:00:00 AM,JAX,CHI,,9.0,42.0
1998,1,9/6/1998 12:00:00 AM,SEA,PHI,,3.5,39.0
1998,1,9/6/1998 12:00:00 AM,NO,STL,,-4.0,37.5
1998,1,9/6/1998 12:00:00 AM,ARI,DAL,,-5.5,41.5
1998,1,9/6/1998 12:00:00 AM,NYJ,SF,,-7.5,44.0
1998,1,9/6/1998 12:00:00 AM,MIA,IND,,3.5,39.0
1998,1,9/6/1998 12:00:00 AM,BUF,SD,,-1.5,41.0
1998,1,9/6/1998 12:00:00 AM,OAK,KC,,-7.5,42.0
1998,1,9/6/1998 12:00:00 AM,ATL,CAR,,-4.5,38.5
1998,1,9/6/1998 12:00:00 AM,TEN,CIN,,-1.5,44.0
1998,1,9/7/1998 12:00:00 AM,NE,DEN,,-7.0,45.5
1998,2,9/13/1998 12:00:00 AM,TB,GB,,-8.0,39.0
1998,2,9/13/1998 12:00:00 AM,BUF,MIA,,-8.0,38.5
1998,2,9/13/1998 12:00:00 AM,CHI,PIT,,-11.5,42.0
1998,2,9/13/1998 12:00:00 AM,KC,JAX,,-4.0,42.0
1998,2,9/13/1998 12:00:00 AM,BAL,NYJ,,-5.5,44.0
1998,2,9/13/1998 12:00:00 AM,CAR,NO,,4.5,35.0
1998,2,9/13/1998 12:00:00 AM,CIN,DET,,-7.0,44.5
1998,2,9/13/1998 12:00:00 AM,MIN,STL,,7.5,43.0
1998,2,9/13/1998 12:00:00 AM,PHI,ATL,,-8.5,39.0
1998,2,9/13/1998 12:00:00 AM,DAL,DEN,,-7.5,44.0
1998,2,9/13/1998 12:00:00 AM,NYG,OAK,,-2.0,40.0
1998,2,9/13/1998 12:00:00 AM,ARI,SEA,,-8.0,44.0
1998,2,9/13/1998 12:00:00 AM,IND,NE,,-10.5,41.5
1998,2,9/13/1998 12:00:00 AM,SD,TEN,,-7.5,40.0
1998,2,9/14/1998 12:00:00 AM,SF,WAS,,5.0,44.0
1998,3,9/20/1998 12:00:00 AM,PIT,MIA,,-2.5,37.5
1998,3,9/20/1998 12:00:00 AM,GB,CIN,,7.0,44.5
1998,3,9/20/1998 12:00:00 AM,DET,MIN,,-5.5,44.0
1998,3,9/20/1998 12:00:00 AM,SD,KC,,-10.0,37.0
1998,3,9/20/1998 12:00:00 AM,STL,BUF,,-5.0,39.0
1998,3,9/20/1998 12:00:00 AM,IND,NYJ,,-9.0,40.5
1998,3,9/20/1998 12:00:00 AM,CHI,TB,,-7.5,37.0
1998,3,9/20/1998 12:00:00 AM,WAS,SEA,,-8.0,44.0
1998,3,9/20/1998 12:00:00 AM,DEN,OAK,,6.0,46.0
1998,3,9/20/1998 12:00:00 AM,BAL,JAX,,-7.0,42.0
1998,3,9/20/1998 12:00:00 AM,PHI,ARI,,-4.5,39.0
1998,3,9/20/1998 12:00:00 AM,TEN,NE,,-6.5,38.0
1998,3,9/21/1998 12:00:00 AM,DAL,NYG,,-4.0,37.0
1998,4,9/27/1998 12:00:00 AM,GB,CAR,,6.5,38.5
1998,4,9/27/1998 12:00:00 AM,DEN,WAS,,6.5,43.0
1998,4,9/27/1998 12:00:00 AM,KC,PHI,,8.5,36.0
1998,4,9/27/1998 12:00:00 AM,ARI,STL,,-3.5,41.0
1998,4,9/27/1998 12:00:00 AM,NO,IND,,0.0,35.5
1998,4,9/27/1998 12:00:00 AM,SEA,PIT,,-3.0,41.5
1998,4,9/27/1998 12:00:00 AM,NYG,SD,,1.0,35.0
1998,4,9/27/1998 12:00:00 AM,ATL,SF,,-11.0,45.0
1998,4,9/27/1998 12:00:00 AM,MIN,CHI,,6.5,41.0
1998,4,9/27/1998 12:00:00 AM,CIN,BAL,,-5.0,40.0
1998,4,9/27/1998 12:00:00 AM,JAX,TEN,,2.5,41.0
1998,4,9/27/1998 12:00:00 AM,OAK,DAL,,-5.0,41.0
1998,4,9/28/1998 12:00:00 AM,TB,DET,,1.0,38.0
1998,5,10/4/1998 12:00:00 AM,SF,BUF,,10.0,44.0
1998,5,10/4/1998 12:00:00 AM,MIA,NYJ,,-2.5,39.5
1998,5,10/4/1998 12:00:00 AM,DAL,WAS,,1.0,39.0
1998,5,10/4/1998 12:00:00 AM,DET,CHI,,-1.0,38.0
1998,5,10/4/1998 12:00:00 AM,CAR,ATL,,-3.0,38.0
1998,5,10/4/1998 12:00:00 AM,NE,NO,,7.0,36.5
1998,5,10/4/1998 12:00:00 AM,SD,IND,,-1.5,35.5
1998,5,10/4/1998 12:00:00 AM,OAK,ARI,,-2.5,42.5
1998,5,10/4/1998 12:00:00 AM,PHI,DEN,,-15.5,42.5
1998,5,10/4/1998 12:00:00 AM,NYG,TB,,-4.0,36.0
1998,5,10/4/1998 12:00:00 AM,SEA,KC,,-4.0,36.5
1998,5,10/5/1998 12:00:00 AM,MIN,GB,,-7.0,47.0
1998,6,10/11/1998 12:00:00 AM,CAR,DAL,,-7.0,39.5
1998,6,10/11/1998 12:00:00 AM,KC,NE,,-3.0,38.0
1998,6,10/11/1998 12:00:00 AM,SF,NO,,10.5,43.0
1998,6,10/11/1998 12:00:00 AM,PIT,CIN,,2.5,41.0
1998,6,10/11/1998 12:00:00 AM,WAS,PHI,,3.0,39.0
1998,6,10/11/1998 12:00:00 AM,BUF,IND,,3.0,37.0
1998,6,10/11/1998 12:00:00 AM,CHI,ARI,,-3.5,42.0
1998,6,10/11/1998 12:00:00 AM,DEN,SEA,,6.5,45.0
1998,6,10/11/1998 12:00:00 AM,NYJ,STL,,3.5,42.0
1998,6,10/11/1998 12:00:00 AM,SD,OAK,,-5.0,36.0
1998,6,10/11/1998 12:00:00 AM,ATL,NYG,,-2.5,37.5
1998,6,10/11/1998 12:00:00 AM,TEN,BAL,,-3.0,41.0
1998,6,10/12/1998 12:00:00 AM,MIA,JAX,,-7.0,40.5
1998,7,10/15/1998 12:00:00 AM,GB,DET,,7.5,43.5
1998,7,10/18/1998 12:00:00 AM,CIN,TEN,,-3.5,41.0
1998,7,10/18/1998 12:00:00 AM,CAR,TB,,-7.0,37.0
1998,7,10/18/1998 12:00:00 AM,JAX,BUF,,4.0,42.0
1998,7,10/18/1998 12:00:00 AM,BAL,PIT,,-5.5,38.5
1998,7,10/18/1998 12:00:00 AM,ARI,NYG,,-2.5,37.5
1998,7,10/18/1998 12:00:00 AM,WAS,MIN,,-14.0,44.5
1998,7,10/18/1998 12:00:00 AM,NO,ATL,,-7.0,38.5
1998,7,10/18/1998 12:00:00 AM,IND,SF,,-17.5,44.5
1998,7,10/18/1998 12:00:00 AM,DAL,CHI,,4.0,39.0
1998,7,10/18/1998 12:00:00 AM,STL,MIA,,-7.0,39.0
1998,7,10/18/1998 12:00:00 AM,PHI,SD,,-3.0,35.0
1998,7,10/19/1998 12:00:00 AM,NYJ,NE,,-6.0,43.5
1998,8,10/25/1998 12:00:00 AM,NE,MIA,,-1.5,36.0
1998,8,10/25/1998 12:00:00 AM,BAL,GB,,-10.5,41.5
1998,8,10/25/1998 12:00:00 AM,MIN,DET,,5.5,47.5
1998,8,10/25/1998 12:00:00 AM,SF,STL,,9.5,46.0
1998,8,10/25/1998 12:00:00 AM,TB,NO,,3.0,36.5
1998,8,10/25/1998 12:00:00 AM,ATL,NYJ,,-6.5,41.0
1998,8,10/25/1998 12:00:00 AM,JAX,DEN,,-7.5,47.5
1998,8,10/25/1998 12:00:00 AM,SEA,SD,,6.5,36.0
1998,8,10/25/1998 12:00:00 AM,CIN,OAK,,-2.5,39.0
1998,8,10/25/1998 12:00:00 AM,BUF,CAR,,-2.0,38.0
1998,8,10/25/1998 12:00:00 AM,CHI,TEN,,-6.0,41.0
1998,8,10/26/1998 12:00:00 AM,PIT,KC,,-6.0,36.0
1998,9,11/1/1998 12:00:00 AM,DEN,CIN,,11.5,48.0
1998,9,11/1/1998 12:00:00 AM,MIA,BUF,,-2.0,36.0
1998,9,11/1/1998 12:00:00 AM,MIN,TB,,6.5,39.5
1998,9,11/1/1998 12:00:00 AM,NYG,WAS,,2.5,37.5
1998,9,11/1/1998 12:00:00 AM,JAX,BAL,,3.5,41.5
1998,9,11/1/1998 12:00:00 AM,NE,IND,,5.0,37.0
1998,9,11/1/1998 12:00:00 AM,NO,CAR,,-3.0,35.5
1998,9,11/1/1998 12:00:00 AM,ARI,DET,,-6.0,43.0
1998,9,11/1/1998 12:00:00 AM,NYJ,KC,,-4.5,39.0
1998,9,11/1/1998 12:00:00 AM,SF,GB,,-3.0,47.5
1998,9,11/1/1998 12:00:00 AM,OAK,SEA,,-7.0,40.0
1998,9,11/1/1998 12:00:00 AM,TEN,PIT,,-5.0,36.0
1998,9,11/1/1998 12:00:00 AM,STL,ATL,,-7.0,42.0
1998,9,11/2/1998 12:00:00 AM,DAL,PHI,,6.5,37.0
1998,10,11/8/1998 12:00:00 AM,NYG,DAL,,-8.0,37.0
1998,10,11/8/1998 12:00:00 AM,DET,PHI,,4.0,36.0
1998,10,11/8/1998 12:00:00 AM,ATL,NE,,-4.5,41.0
1998,10,11/8/1998 12:00:00 AM,IND,MIA,,-9.5,37.0
1998,10,11/8/1998 12:00:00 AM,CIN,JAX,,-10.5,46.0
1998,10,11/8/1998 12:00:00 AM,OAK,BAL,,2.5,40.0
1998,10,11/8/1998 12:00:00 AM,STL,CHI,,-3.5,37.5
1998,10,11/8/1998 12:00:00 AM,NO,MIN,,-14.0,44.0
1998,10,11/8/1998 12:00:00 AM,CAR,SF,,-12.0,43.0
1998,10,11/8/1998 12:00:00 AM,WAS,ARI,,-5.0,38.5
1998,10,11/8/1998 12:00:00 AM,SD,DEN,,-16.0,44.0
1998,10,11/8/1998 12:00:00 AM,BUF,NYJ,,-3.5,43.0
1998,10,11/8/1998 12:00:00 AM,KC,SEA,,-3.0,40.0
1998,10,11/8/1998 12:00:00 AM,TEN,TB,,-3.5,37.0
1998,10,11/9/1998 12:00:00 AM,GB,PIT,,3.0,41.0
1998,11,11/15/1998 12:00:00 AM,MIA,CAR,,3.0,38.0
1998,11,11/15/1998 12:00:00 AM,NE,BUF,,-3.0,40.0
1998,11,11/15/1998 12:00:00 AM,SF,ATL,,3.0,50.0
1998,11,11/15/1998 12:00:00 AM,PHI,WAS,,-4.0,36.0
1998,11,11/15/1998 12:00:00 AM,NYJ,IND,,6.5,41.5
1998,11,11/15/1998 12:00:00 AM,CIN,MIN,,-10.5,46.0
1998,11,11/15/1998 12:00:00 AM,STL,NO,,-2.5,37.5
1998,11,11/15/1998 12:00:00 AM,BAL,SD,,1.0,33.5
1998,11,11/15/1998 12:00:00 AM,SEA,OAK,,1.5,38.0
1998,11,11/15/1998 12:00:00 AM,GB,NYG,,7.0,39.0
1998,11,11/15/1998 12:00:00 AM,TB,JAX,,-6.5,40.0
1998,11,11/15/1998 12:00:00 AM,DAL,ARI,,3.5,38.0
1998,11,11/15/1998 12:00:00 AM,CHI,DET,,-7.0,39.0
1998,11,11/15/1998 12:00:00 AM,PIT,TEN,,-2.0,37.5
1998,11,11/16/1998 12:00:00 AM,DEN,KC,,4.0,40.0
1998,12,11/22/1998 12:00:00 AM,GB,MIN,,-2.5,49.0
1998,12,11/22/1998 12:00:00 AM,DET,TB,,-6.0,36.0
1998,12,11/22/1998 12:00:00 AM,PHI,NYG,,-5.5,33.5
1998,12,11/22/1998 12:00:00 AM,JAX,PIT,,-2.5,40.5
1998,12,11/22/1998 12:00:00 AM,SEA,DAL,,-5.5,39.5
1998,12,11/22/1998 12:00:00 AM,IND,BUF,,-7.0,39.5
1998,12,11/22/1998 12:00:00 AM,CHI,ATL,,-12.0,42.0
1998,12,11/22/1998 12:00:00 AM,CAR,STL,,-1.5,40.0
